osmId,name,nameKn,place,lat,lon,source
node/3303787619,Satanuru,ಸಾತನೂರು,village,13.1323718,77.6468592,osm-places-2026-09
node/3303787621,Bellahalli,ಬೆಲ್ಲಹಳ್ಳಿ,village,13.0997677,77.6427148,osm-places-2026-09
node/3304147661,Lakkasandra,ಲಕ್ಕಸಂದ್ರ,quarter,12.9432228,77.5997061,osm-places-2026-09
node/3304315699,Varthur Kodi,ವರ್ತೂರು ಕೋಡಿ,neighbourhood,12.9563879,77.7456311,osm-places-2026-09
node/3304756734,Maruthi Nagara,ಮಾರುತಿ ನಗರ,neighbourhood,12.9224501,77.6138927,osm-places-2026-09
node/3305256982,Air View Colony,ಏರ್ ವೀವ್ ಕಾಲೋನಿ,neighbourhood,12.9547408,77.6612636,osm-places-2026-09
node/3305446529,Kudlu,ಕುಡ್ಲು,suburb,12.8889126,77.6555716,osm-places-2026-09
node/3305446531,Vaikuntam Layout,ವೈಕುಂಟಂ ಲೇಔಟ್,neighbourhood,12.9595347,77.713218,osm-places-2026-09
node/3305850521,Peenya,ಪೀಣ್ಯ,suburb,13.0329419,77.5273253,osm-places-2026-09
node/3305862534,Banashankari 1st Stage,ಬನಶಂಕರಿ ೧ನೇ ಹಂತ,quarter,12.9393328,77.5539819,osm-places-2026-09
node/3305862535,Banashankari 3rd Stage,ಬನಶಂಕರಿ ೩ನೇ ಹಂತ,quarter,12.9315578,77.5479272,osm-places-2026-09
node/3305862536,Thyagaraja Nagar,ತ್ಯಾಗರಾಜ ನಗರ,quarter,12.931392,77.5683011,osm-places-2026-09
node/3307159546,Annaniappa Layout,ಅಣ್ಣನಿಯಪ್ಪ ಲೇಔಟ್,neighbourhood,12.9566767,77.660725,osm-places-2026-09
node/3307159547,Vinayaka Nagar A Block,ವಿನಾಯಕನಗರ 'ಎ' ಬ್ಲಾಕ್,neighbourhood,12.9569693,77.6591919,osm-places-2026-09
node/3307191849,Muniyappa Layout,ಮುನಿಯಪ್ಪ ಲೇಔಟ್,neighbourhood,12.9530641,77.6532017,osm-places-2026-09
node/3309239706,Kempapura,ಕೆಂಪಾಪುರ,village,13.1311691,77.8020446,osm-places-2026-09
node/3309239707,Sadappanahalli,ಸಾದಪ್ಪನಹಳ್ಳಿ,village,13.160804,77.7973268,osm-places-2026-09
node/3309239708,Satyavara,ಸತ್ಯವಾರ,village,13.1444255,77.7979319,osm-places-2026-09
node/3309239709,Shankanipura,ಶಂಕಣೀಪುರ,village,13.1049101,77.7711674,osm-places-2026-09
node/3309239710,Timmasandra,ತಿಮ್ಮಸಂದ್ರ,village,13.1242557,77.7698953,osm-places-2026-09
node/3311193161,Jogupalya,ಜೋಗುಪಾಳ್ಯ,neighbourhood,12.9746882,77.628026,osm-places-2026-09
node/3311194760,Saraswathipuram,ಸರಸ್ವತಿಪುರಂ,neighbourhood,12.9748063,77.6316363,osm-places-2026-09
node/3311194761,Gowthamapura,ಗೌತಮಪುರಂ,neighbourhood,12.9689797,77.6253437,osm-places-2026-09
node/3318195544,Nidaghatta,ನಿಡಘಟ್ಟ,village,13.0942357,77.8703675,osm-places-2026-09
node/3320366233,Bhaktarahalli,ಭಕ್ತರಹಳ್ಳಿ,village,13.4399916,77.9585189,osm-places-2026-09
node/3320366236,Chikkadasenahalli,ಚಿಕ್ಕದಾಸೇನಹಳ್ಳಿ,village,13.4230685,77.936883,osm-places-2026-09
node/3320366237,Devaramalluru,ದೇವರಮಳ್ಳೂರು,village,13.4128061,77.9081305,osm-places-2026-09
node/3320366238,Doddadasenahalli,ದೊಡ್ಡದಾಸೇನಹಳ್ಳಿ,village,13.4221034,77.9479172,osm-places-2026-09
node/3320366239,Dogaranayakanahalli,ದೊಗರನಾಯಕನಹಳ್ಳಿ,village,13.438497,77.9097666,osm-places-2026-09
node/3320366240,Donahalli,ದೊಣಹಳ್ಳಿ,village,13.4404526,77.949929,osm-places-2026-09
node/3320366243,Hujaguru,ಹುಜಗೂರು,village,13.3679623,77.9179534,osm-places-2026-09
node/3320366246,Kottanuru,ಕೊತ್ತನೂರು,village,13.3914535,77.9263308,osm-places-2026-09
node/3320366247,Kundalagurki,ಕುಂದಲಗುರ್ಕಿ,village,13.4503938,77.9462993,osm-places-2026-09
node/3320366248,Kuttandahalli,ಕುತ್ತಾಂಡಹಳ್ಳಿ,village,13.4298772,77.9035208,osm-places-2026-09
node/3320366250,Marappanahalli,ಮಾರಪ್ಪನಹಳ್ಳಿ,village,13.4236052,77.9224512,osm-places-2026-09
node/3320366252,Varahunasenahalli,ವಾರಹುಣಸೇನಹಳ್ಳಿ,village,13.4358378,77.9225739,osm-places-2026-09
node/3323252233,A Narayanapura,ಎ ನಾರಾಯಣಪುರ,neighbourhood,12.9930799,77.6753587,osm-places-2026-09
node/3329620991,Ahanya,ಅಹನ್ಯ,village,12.8580947,77.9546952,osm-places-2026-09
node/3329620992,Bagalur,ಬಾಗಲೂರು,town,12.8310442,77.865842,osm-places-2026-09
node/3329624093,Bantahalli,ಬಂಟಹಳ್ಳಿ,village,12.8353233,77.9293424,osm-places-2026-09
node/3329624094,Dadinayakanadoddi,ದಾದಿನಾಯಕನದೊಡ್ಡಿ,village,12.8603502,77.9426601,osm-places-2026-09
node/3329624095,Padavanahalli,ಪಡವನಹಳ್ಳಿ,village,12.8714709,77.9508491,osm-places-2026-09
node/3329624096,Shanamangalam,ಶಾನಮಂಗಲ,village,12.823236,77.930387,osm-places-2026-09
node/3332104031,Channakallu,ಚನ್ನಕಲ್ಲು,village,12.9764501,77.9459472,osm-places-2026-09
node/3332104042,Kudiyanuru,ಕುಡಿಯನೂರು,village,12.9435094,77.9588679,osm-places-2026-09
node/3332104053,Sonnappanahatti,ಸೊಣ್ಣಪ್ಪನಹಟ್ಟಿ,village,12.9516676,77.9445931,osm-places-2026-09
node/3335797562,Adigondanahalli,ಆದಿಗೊಂಡನಹಳ್ಳಿ.,village,12.8141478,77.7518992,osm-places-2026-09
node/3335797563,Byagadadenahalli,ಬ್ಯಾಗಡದೇನಹಳ್ಳಿ,village,12.7426294,77.7014816,osm-places-2026-09
node/3335797564,Chikkahagade,ಚಿಕ್ಕಹಾಗಡೆ,hamlet,12.7352265,77.6998335,osm-places-2026-09
node/3335797565,Guddahatti,ಗುಡ್ಡಹಟ್ಟಿ,village,12.8037087,77.7423358,osm-places-2026-09
node/3335797566,Ichchanguru,ಇಚ್ಚಂಗೂರು.,village,12.7715085,77.7424516,osm-places-2026-09
node/3335797567,Iggaluru,ಇಗ್ಗಲೂರು,neighbourhood,12.7869633,77.7048192,osm-places-2026-09
node/3335797568,Jigani,ಜಿಗಣಿ,town,12.7852528,77.6380931,osm-places-2026-09
node/3335797569,Kalanayakanahalli,ಕಾಳನಾಯಕನಹಳ್ಳಿ.,hamlet,12.6783072,77.6890716,osm-places-2026-09
node/3335797570,Karpuru,ಕರ್ಪೂರು,village,12.7266854,77.7195814,osm-places-2026-09
node/3335797571,Kittaganahalli,ಕಿತ್ತಗಾನಹಳ್ಳಿ.,village,12.8020888,77.6933342,osm-places-2026-09
node/3335797572,Muttanalluru,ಮುತ್ತಾನಲ್ಲೂರು,village,12.8322603,77.7353419,osm-places-2026-09
node/3335797573,Narayanaghatta,ನಾರಾಯಣಘಟ್ಟ,village,12.8364852,77.7260023,osm-places-2026-09
node/3335797574,Neraluru,ನೆರಳೂರು,village,12.795645,77.7286408,osm-places-2026-09
node/3335797575,Ramasagara,ರಾಮಸಾಗರ,village,12.8203279,77.7186392,osm-places-2026-09
node/3335797576,Singena Agrahara,ಸಿಂಗೇನ ಅಗ್ರಹಾರ,village,12.8382967,77.7150364,osm-places-2026-09
node/3335797577,Soluru,ಸೋಲೂರು,hamlet,12.6666727,77.6880056,osm-places-2026-09
node/3335797578,Tirumagondahalli,ತಿರುಮಗೊಂಡಹಳ್ಳಿ.,village,12.7916466,77.7201866,osm-places-2026-09
node/3335797579,Vanakanahalli,ವಣಕನಹಳ್ಳಿ.,village,12.6720709,77.694284,osm-places-2026-09
node/3336285907,Biliganakuppe,ಬಿಳಿಗನಕುಪ್ಪೆ,hamlet,12.6742379,77.5435302,osm-places-2026-09
node/3336285908,Avaremala Rampura,,village,12.656766,77.5136527,osm-places-2026-09
node/3336285909,Goduru,ಗೋದೂರು,village,12.6590833,77.5357661,osm-places-2026-09
node/3336285910,Gottigehalli,ಗೊಟ್ಟಿಗೆಹಳ್ಳಿ,village,12.7209593,77.526767,osm-places-2026-09
node/3336285912,Halegabbadi,ಹಳೆಗಬ್ಬಾಡಿ,village,12.7161466,77.4759104,osm-places-2026-09
node/3336285913,Hosagabbadi,ಹೊಸಗಬ್ಬಾಡಿ,village,12.7128868,77.4820921,osm-places-2026-09
node/3336285914,Hosakote,ಹೊಸಕೋಟೆ,village,12.6997878,77.4750823,osm-places-2026-09
node/3336285915,Kadu Jakkasandra,ಕಾಡು ಜಕ್ಕಸಂದ್ರ,village,12.7010113,77.5128689,osm-places-2026-09
node/3336285916,Mudenahalli,ಮುಡೇನಹಳ್ಳಿ,village,12.6993755,77.4666254,osm-places-2026-09
node/3336285917,Sonnaredoddi,ಸೋನ್ನಾರೆದೊಡ್ಡಿ,village,12.7101601,77.51876,osm-places-2026-09
node/3336377110,Beguru,ಬೇಗೂರು,suburb,12.8747465,77.6227293,osm-places-2026-09
node/3352043893,Lingarajapuram,ಲಿಂಗರಾಜಪುರಂ,suburb,13.0093949,77.6267881,osm-places-2026-09
node/338162934,Kannuru,ಕಣ್ಣೂರು,village,13.0923253,77.6538971,osm-places-2026-09
node/3384271515,Appareddipalaya,ಅಪ್ಪರೆಡ್ಡಿಪಾಳ್ಯ,neighbourhood,12.9741879,77.637243,osm-places-2026-09
node/3384271516,Kadiranpalaya,ಕದಿರನ್ಪಾಳ್ಯ,neighbourhood,12.9867555,77.635328,osm-places-2026-09
node/3384271517,LIC Colony,ಎಲ್ಐಸಿ ಕಾಲೋನಿ,neighbourhood,12.9690711,77.6542086,osm-places-2026-09
node/3384271518,Old Thippasandra,ಹಳೆ ತಿಪ್ಪಸಂದ್ರ,neighbourhood,12.9720823,77.6464991,osm-places-2026-09
node/3384284801,BM Kaval,ಬಿಎಂ ಕಾವಲ್,neighbourhood,12.9816939,77.6483709,osm-places-2026-09
node/3384284802,Michaelpalya,ಮೈಕಲ್ ಪಾಳ್ಯ,neighbourhood,12.981094,77.6465951,osm-places-2026-09
node/3388810808,Hemmigepura,ಹೆಮ್ಮಿಗೆಪುರ,village,12.8819289,77.4854975,osm-places-2026-09
node/3406880172,Eramma Layout,ಈರಮ್ಮಾ ಬಡಾವಣೆ,neighbourhood,12.9456451,77.6027552,osm-places-2026-09
node/3414616703,Seven Hills Layout,ಸಪ್ತಗಿರಿ ಲೇಔಟ್,neighbourhood,12.9140392,77.5521201,osm-places-2026-09
node/3415500221,Sadgunte Palya,ಸದಗುಂಟೆ ಪಾಳ್ಯ,neighbourhood,12.9315457,77.6096252,osm-places-2026-09
node/3416332352,MEI Colony,ಎಂಇಐ ಕಾಲೋನಿ,neighbourhood,13.0194736,77.5202254,osm-places-2026-09
node/3416382485,Jayanagar 3rd Block,ಜಯನಗರ ೩ನೇ ಬ್ಲಾಕ್,quarter,12.933863,77.5830336,osm-places-2026-09
node/3417085495,Rajotsava Nagar,ರಾಜೊತ್ಸವ ನಗರ,neighbourhood,12.9043655,77.5653751,osm-places-2026-09
node/3417090911,Kalyani Nagara,ಕಲ್ಯಾಣಿ ನಗರ,neighbourhood,12.8962755,77.5537191,osm-places-2026-09
node/3417117772,Chikkalasandra,ಚಿಕ್ಕಲಸಂದ್ರ,quarter,12.9121916,77.5476337,osm-places-2026-09
node/3417123994,Kadirenahalli,ಕದಿರೇನಹಳ್ಳಿ,quarter,12.9146164,77.5661511,osm-places-2026-09
node/3417139770,Lake City,ಲೇಕ್ ಸಿಟಿ,neighbourhood,12.8997376,77.6173368,osm-places-2026-09
node/3422921187,Vyalikaval,ವ್ಯಾಲಿಕಾವಲ್,neighbourhood,13.0042636,77.5751704,osm-places-2026-09
node/3422943096,Chakravarty Layout,ಚಕ್ರವರ್ತಿ ಲೇಔಟ್,neighbourhood,12.9968123,77.5857284,osm-places-2026-09
node/3440756328,Vittal Nagar,ವಿಠ್ಠಲ ನಗರ,neighbourhood,12.9012176,77.5550809,osm-places-2026-09
node/3451666071,Putanna Garden,ಪುಟ್ಟಣ್ಣ ಗಾರ್ಡನ್,neighbourhood,12.9922512,77.6633556,osm-places-2026-09
node/347261886,Domlur,ದೊಮ್ಮಲೂರು,quarter,12.9624669,77.6381958,osm-places-2026-09
node/347262164,Kodihalli,ಕೋಡಿಹಳ್ಳಿ,quarter,12.9628452,77.6479018,osm-places-2026-09
node/3474697231,Puttappa Layout,ಪುಟ್ಟಪ್ಪ ಲೇಔಟ್,neighbourhood,12.9709603,77.6527383,osm-places-2026-09
node/3481707802,Palm Grove,ಪಾಂ ಗ್ರೋ,neighbourhood,13.0295035,77.6379716,osm-places-2026-09
node/3496616935,Ashokanagara,ಅಶೋಕನಗರ,neighbourhood,12.9359484,77.5641719,osm-places-2026-09
node/3497378217,Amarjyothi Layout,ಅಮರಜ್ಯೋತಿ ಲೇಔಟ್,neighbourhood,12.9566279,77.6427434,osm-places-2026-09
node/3514760528,Kuluvanahally,ಕುಲುವನಹಳ್ಳಿ,village,13.1755427,77.2986098,osm-places-2026-09
node/3532995084,MV Garden,ಎಮ್ ವಿ ಗಾರ್ಡನ್,neighbourhood,12.9792343,77.6228944,osm-places-2026-09
node/3642086925,Gopalapura,ಗೊಪಾಲಪುರ,hamlet,13.1331985,77.6874906,osm-places-2026-09
node/3643239014,Gupta Layout,ಗುಪ್ತ ಲೇಔಟ್,neighbourhood,12.9796895,77.6247821,osm-places-2026-09
node/3648204414,Old Binnamangala,ಹಳೆ ಬಿನ್ನಮಂಗಲ,neighbourhood,12.9795785,77.6415509,osm-places-2026-09
node/3677885587,Commercial Street Market,ಕಮರ್ಷಿಯಲ್ ಸ್ಟ್ರೀಟ್ ಮಾರ್ಕೆಟ್,neighbourhood,12.9825003,77.6086395,osm-places-2026-09
node/3690776788,Vidyanagar,ವಿದ್ಯಾನಗರ,village,13.1590291,77.6243347,osm-places-2026-09
node/3713012264,Narayanappa Gardens,ನಾರಾಯಣಪ್ಪ ಗಾರ್ಡನ್ಸ್,neighbourhood,12.9657494,77.7506234,osm-places-2026-09
node/3740872036,Green Glen Layout,ಗ್ರೀನ್ ಗ್ಲೆನ್ ಲೇಔಟ್,neighbourhood,12.9269039,77.6701877,osm-places-2026-09
node/3741070642,Tasker Town,ಟಾಸ್ಕರ್ ಟೌನ್,neighbourhood,12.9801622,77.605818,osm-places-2026-09
node/3741617261,Bhimasagara,ಭೀಮಸಾಗರ,hamlet,13.3524495,77.3129111,osm-places-2026-09
node/3741617264,Chikka Saggere,ಚಿಕ್ಕ ಸಾಗ್ಗೆರೆ,village,13.4736119,77.3412265,osm-places-2026-09
node/3741617267,Chinnahalli,ಚಿನ್ನಹಳ್ಳಿ,village,13.387232,77.3139891,osm-places-2026-09
node/3741617277,Kantevaderahalli,ಕಂತೇವಡೇರಹಳ್ಳಿ,hamlet,13.3377743,77.286012,osm-places-2026-09
node/3741617278,Katenahalli,ಕಾಟೇನಹಳ್ಳಿ,village,13.3551008,77.336758,osm-places-2026-09
node/3741617279,Kenganapalya,ಕೆಂಗನಪಾಳ್ಯ,hamlet,13.4642356,77.2826718,osm-places-2026-09
node/3741617284,Malagonahalli,ಮಲಗೋನಹಳ್ಳಿ,hamlet,13.3299417,77.3002138,osm-places-2026-09
node/3741617287,Maracharahalli,ಮರಚರಹಳ್ಳಿ,hamlet,13.4562634,77.2834465,osm-places-2026-09
node/3741617290,Motagondanahalli,ಮೋಟಗೊಂಡನಹಳ್ಳಿ,village,13.4175052,77.3315108,osm-places-2026-09
node/3741617293,Narasapura,ನರಸಾಪುರ,hamlet,13.3497445,77.3060882,osm-places-2026-09
node/3741617294,Obaladevarahalli,ಓಬಳದೇವರಹಳ್ಳಿ,village,13.4764477,77.3497141,osm-places-2026-09
node/3741617298,Polenahalli,ಪೋಲೇನಹಳ್ಳಿ,hamlet,13.473746,77.357604,osm-places-2026-09
node/3741617304,Vaddarahalli,ವಡ್ಡರಹಳ್ಳಿ,village,13.3680011,77.335335,osm-places-2026-09
node/3741617305,Virapura,ವೀರಾಪುರ,hamlet,13.4605305,77.301829,osm-places-2026-09
node/3744423648,Alalasandra,ಅಳಾಲಸಂದ್ರ,village,13.451768,77.2476007,osm-places-2026-09
node/3744423649,Buchanahalli,ಬೂಚನಹಳ್ಳಿ,hamlet,13.4087716,77.3218069,osm-places-2026-09
node/3744423651,Chikka Palanahalli,ಚಿಕ್ಕ ಪಾಲನಹಳ್ಳಿ,village,13.4424036,77.2340226,osm-places-2026-09
node/3744423652,Chilenahalli,ಚೀಲೇನಹಳ್ಳಿ,hamlet,13.4633535,77.3366179,osm-places-2026-09
node/3744423653,Dodda Palanahalli,ದೊಡ್ಡ ಪಾಲನಹಳ್ಳಿ,village,13.441137,77.2214129,osm-places-2026-09
node/3744423655,Hanumantagiri,ಹನುಮಂತಗಿರಿ,hamlet,13.3730531,77.283083,osm-places-2026-09
node/3744423656,Honnenahalli,ಹೊನ್ನೇನಹಳ್ಳಿ,hamlet,13.4523031,77.2220309,osm-places-2026-09
node/3744423657,Hosakote,ಹೊಸಕೋಟೆ,village,13.4599411,77.2148778,osm-places-2026-09
node/3744423658,Hulasoppanahalli,ಹುಳಸೊಪ್ಪನಹಳ್ಳಿ,village,13.4509645,77.251682,osm-places-2026-09
node/3744423659,Huluvangala,ಹುಲುವಂಗಲ,village,13.3937108,77.2832893,osm-places-2026-09
node/3744423661,Karidugganahalli,ಕರಿದುಗ್ಗನಹಳ್ಳಿ,hamlet,13.4275959,77.2601009,osm-places-2026-09
node/3744423662,Lingapura,ಲಿಂಗಾಪುರ,village,13.4594286,77.3130453,osm-places-2026-09
node/3744423663,Madhya Venkatapura,ಮಧ್ಯ ವೆಂಕಟಾಪುರ,village,13.4705705,77.3205373,osm-places-2026-09
node/3744423664,Mitrahalli,ಮಿಟ್ರಹಳ್ಳಿ,hamlet,13.3522263,77.2933109,osm-places-2026-09
node/3744423665,Moraganahalli,ಮೋರಗಾನಹಳ್ಳಿ,village,13.447869,77.2707712,osm-places-2026-09
node/3744423666,Nilagondanahalli,ನೀಲಗೊಂಡನಹಳ್ಳಿ,village,13.4291155,77.2433612,osm-places-2026-09
node/3744423667,Pataganahalli,ಪಾತಗಾನಹಳ್ಳಿ,village,13.4223988,77.301646,osm-places-2026-09
node/3744423668,Puradahalli,ಪುರದಹಳ್ಳಿ,village,13.3777798,77.3101326,osm-places-2026-09
node/3744423669,Puttasandra,ಪುಟ್ಟಸಂದ್ರ,village,13.4410881,77.2980682,osm-places-2026-09
node/3744423670,Ravutanahalli,ರಾವುತನಹಳ್ಳಿ,hamlet,13.3733934,77.2954237,osm-places-2026-09
node/3744423671,Sankenahalli,ಸಂಕೇನಹಳ್ಳಿ,village,13.4327182,77.253712,osm-places-2026-09
node/3744423672,Tannenahalli,ತಣ್ಣೇನಹಳ್ಳಿ,village,13.4538182,77.2353029,osm-places-2026-09
node/3744423673,Timmanayakanahalli,ತಿಮ್ಮನಾಯಕನಹಳ್ಳಿ,hamlet,13.3828713,77.2901155,osm-places-2026-09
node/3744423674,Vajjanakurike,ವಜ್ಜನಕುರಿಕೆ,village,13.4261647,77.2858654,osm-places-2026-09
node/3746133045,Jakkenahalli,ಜಕ್ಕೇನಹಳ್ಳಿ,village,13.4414173,77.2030742,osm-places-2026-09
node/3749517369,Byata,ಬ್ಯಾತ,village,13.3181093,77.218567,osm-places-2026-09
node/3749517371,Giduganahalli,ಗಿಡುಗನಹಳ್ಳಿ,hamlet,13.3176996,77.2989195,osm-places-2026-09
node/3749517372,Halugondanahalli,ಹಾಲುಗೊಂಡನಹಳ್ಳಿ,village,13.3568135,77.2841636,osm-places-2026-09
node/3749517374,Hiredoddavadi,ಹಿರೇದೊಡ್ಡವಾಡಿ,village,13.3567279,77.2667168,osm-places-2026-09
node/3749517376,Hodekallu,ಹೊದೇಕಲ್ಲು,village,13.3079283,77.2134158,osm-places-2026-09
node/3749517381,Madagondanahalli,ಮಾದಗೊಂಡನಹಳ್ಳಿ,village,13.3183941,77.2008932,osm-places-2026-09
node/3749517382,Maidala,ಮೈದಾಳ,village,13.3159672,77.1806296,osm-places-2026-09
node/3749517388,Pemmanahalli,ಪೆಮ್ಮನಹಳ್ಳಿ,village,13.304692,77.2012903,osm-places-2026-09
node/3749517389,Sangapura,ಸಂಗಾಪುರ,village,13.262505,77.1926662,osm-places-2026-09
node/3750759553,Anandapuram,ಆನಂದಪುರಂ,neighbourhood,12.9645936,77.659472,osm-places-2026-09
node/3751573800,Pemmanahalli,ಪೆಮ್ಮನಹಳ್ಳಿ,village,13.2333564,77.2673694,osm-places-2026-09
node/3758767007,Kagganur,,village,12.8514603,77.8196714,osm-places-2026-09
node/3765415934,Thorapalli Agraharam,,village,12.6864464,77.881151,osm-places-2026-09
node/3771990411,Belure Ambedkar Nagar,ಬೆಲುರೆ ಅಂಬೇಡ್ಕರ್ ನಗರ್,neighbourhood,12.9460886,77.6609288,osm-places-2026-09
node/3771990412,Kaverappa Layout,ಕಾವೇರಪ್ಪ ಲೇಔಟ್,neighbourhood,12.9367661,77.7008465,osm-places-2026-09
node/377219489,Whitefield,ವೈಟ್‌ಫೀಲ್ಡ್‌,suburb,12.9696365,77.7497448,osm-places-2026-09
node/3772206672,Belur Nagasandra,ಬೇಲೂರು ನಾಗಸಂದ್ರ,neighbourhood,12.943102,77.6556269,osm-places-2026-09
node/3772206673,Challaghatta,ಚಲ್ಲಘಟ್ಟ,neighbourhood,12.9451006,77.651534,osm-places-2026-09
node/3772206674,Kariyammana Agrahara,ಕರಿಯಮ್ಮ ಅಗ್ರಹರ,neighbourhood,12.9371495,77.6873031,osm-places-2026-09
node/378717492,Brookefield,ಬ್ರೂಕ್ ಫೀಲ್ಡ್ಸ್,quarter,12.9652094,77.717936,osm-places-2026-09
node/3810310274,Basavanahalli,ಬಸವನಹಳ್ಳಿ,village,13.4686328,77.4968707,osm-places-2026-09
node/3810310279,Chilenahalli,ಚೀಲೇನಹಳ್ಳಿ,village,13.4705717,77.564976,osm-places-2026-09
node/3810310281,Doddamallekere,ದೊಡ್ಡಮಲ್ಲೇಕೆರೆ,village,13.4754224,77.4886847,osm-places-2026-09
node/3810310282,Halehalli,ಹಳೇಹಳ್ಳಿ,village,13.4649845,77.5698928,osm-places-2026-09
node/3810310284,Kallinayakanahalli,ಕಲ್ಲಿನಾಯಕನಹಳ್ಳಿ,village,13.4688495,77.5140117,osm-places-2026-09
node/3810310287,Kambalahalli,ಕಂಬಾಲಹಳ್ಳಿ,village,13.4740419,77.499113,osm-places-2026-09
node/3810310293,Nagarabhavi,ನಾಗರಭಾವಿ,hamlet,13.4451083,77.5578973,osm-places-2026-09
node/3810310299,Tippaganahalli,ತಿಪ್ಪಗಾನಹಳ್ಳಿ,village,13.4452598,77.5121401,osm-places-2026-09
node/3810947952,Ajjavara,ಅಜ್ಜವಾರ,village,13.4123084,77.7715979,osm-places-2026-09
node/3810947953,Angarekhanahalli,ಅಂಗರೇಖನಹಳ್ಳಿ,village,13.4464566,77.8213864,osm-places-2026-09
node/3810947955,Badaniganahalli,ಬದನಿಗಾನಹಳ್ಳಿ,village,13.4698248,77.8356907,osm-places-2026-09
node/3810947956,Bidaganahalli,ಬೀಡಗಾನಹಳ್ಳಿ,village,13.3571732,77.7240631,osm-places-2026-09
node/3810947960,Doddamarali Amanikere,ದೊಡ್ಡಮರಳಿ ಅಮಾನಿಕೆರೆ,village,13.3623891,77.7449778,osm-places-2026-09
node/3810947961,Doddamarali,ದೊಡ್ಡಮರಳಿ,village,13.36706,77.7366185,osm-places-2026-09
node/3810947962,Ganganamidde,ಗಂಗನಮಿದ್ದೆ,village,13.4352986,77.7184817,osm-places-2026-09
node/3810947963,Hiriyannanahalli,ಹಿರಿಯಣ್ಣನಹಳ್ಳಿ,village,13.474134,77.8198538,osm-places-2026-09
node/3810947965,Kandakanahalli,ಕಂಡಕನಹಳ್ಳಿ,village,13.4452066,77.8315078,osm-places-2026-09
node/3810947966,Kattariguppe,ಕತ್ತರಿಗುಪ್ಪೆ,village,13.4699551,77.7958812,osm-places-2026-09
node/3810947967,Keshavara,ಕೇಶವರ,village,13.3868938,77.8232104,osm-places-2026-09
node/3810947968,Motluru,ಮೋಟ್ಲೂರು,hamlet,13.437104,77.6438214,osm-places-2026-09
node/3810947970,Ramachandra Hosuru,ರಾಮಚಂದ್ರ ಹೊಸೂರು,village,13.4329574,77.8300485,osm-places-2026-09
node/3811268751,Agalagurki,ಅಗಲಗುರ್ಕಿ,village,13.4139653,77.7390633,osm-places-2026-09
node/3811268752,Ankanagondi,ಅಂಕನಗೊಂದಿ,village,13.4507402,77.7108014,osm-places-2026-09
node/3811268753,Arikere,ಅರಿಕೆರೆ,hamlet,13.467413,77.7121355,osm-places-2026-09
node/3811268754,Bannikuppe,ಬನ್ನಿಕುಪ್ಪೆ,village,13.4155253,77.75149,osm-places-2026-09
node/3811268755,Bommanahalli,ಬೊಮ್ಮನಹಳ್ಳಿ,village,13.4769495,77.6183205,osm-places-2026-09
node/3811268756,Chidachikkanahalli,ಚೀಡಚಿಕ್ಕನಹಳ್ಳಿ,village,13.4000701,77.7513713,osm-places-2026-09
node/3811270657,Dinnehosahalli,ದಿನ್ನೆಹೊಸಹಳ್ಳಿ,village,13.454183,77.7141506,osm-places-2026-09
node/3811270658,Gollahalli,ಗೊಲ್ಲಹಳ್ಳಿ,hamlet,13.4496688,77.6340176,osm-places-2026-09
node/3811270659,Harobande,ಹಾರೋಬಂಡೆ,village,13.4665065,77.7386635,osm-places-2026-09
node/3811270660,Kadadibburu,ಕಾಡದಿಬ್ಬೂರು,village,13.4705803,77.7893325,osm-places-2026-09
node/3811270662,Nallakadirenahalli,ನಲ್ಲಕದಿರೇನಹಳ್ಳಿ,village,13.4321581,77.6323215,osm-places-2026-09
node/3811270667,Sonnapura,ಸೊಣ್ಣಾಪುರ,hamlet,13.4162183,77.76354,osm-places-2026-09
node/3811315935,Ankatatti,ಅಂಕತಟ್ಟಿ,village,13.3098304,77.8158276,osm-places-2026-09
node/3811315937,Devenahalli,ದೇವೇನಹಳ್ಳಿ,hamlet,13.2602959,77.8992644,osm-places-2026-09
node/3811315941,Hemarlahalli,ಹೇಮಾರ್ಲಹಳ್ಳಿ,village,13.2785409,77.911272,osm-places-2026-09
node/3811315942,Kalinayakanahalli,ಕಾಳಿನಾಯಕನಹಳ್ಳಿ,village,13.2652529,77.9055472,osm-places-2026-09
node/3811315943,Kalyapura,ಕಲ್ಯಾಪುರ,village,13.2387482,77.871439,osm-places-2026-09
node/3811315949,Mittanahalli,ಮಿತ್ತನಹಳ್ಳಿ,village,13.2933064,77.8205647,osm-places-2026-09
node/3811315953,Sundrahalli,ಸುಂಡ್ರಹಳ್ಳಿ,hamlet,13.2496329,77.8592099,osm-places-2026-09
node/3811493126,Hunasenahalli,ಹುಣಸೇನಹಳ್ಳಿ,village,13.3815184,77.8892252,osm-places-2026-09
node/3823825596,Madhugirihalli,ಮಧುಗಿರಿಹಳ್ಳಿ,village,13.1279864,77.5074279,osm-places-2026-09
node/3823825629,Thammarasanahalli,ತಮ್ಮರಸನಹಳ್ಳಿ,village,13.1260639,77.4969136,osm-places-2026-09
node/3823826696,Kumbarahalli,ಕುಂಬಾರಹಳ್ಳಿ,village,13.1030959,77.4916565,osm-places-2026-09
